,id,pid,ms_subclass,ms_zoning,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age,remodeled_age,total_fin_area,total_bath,quality_pool,good_features,bad_features
863,882,907414020,20,RL,8487,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,20.0,Unf,0.0,1480.0,1500.0,GasA,5.0,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,4.0,6,Typ,0,0.0,Attchd,RFn,2.0,570.0,0.0,0.0,Y,192,36,0,0,0,0,0.0,none,none,0,8,2009,WD ,190000,5,0,3000.0,2.0,0,2,0
864,2791,907252050,60,RL,9930,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,456.0,Unf,0.0,370.0,826.0,GasA,5.0,Y,SBrkr,878,884,0,1762,0.0,0.0,2,1,3,1,4.0,6,Typ,0,0.0,Attchd,Fin,2.0,591.0,0.0,0.0,Y,320,54,0,0,0,0,0.0,none,none,0,7,2006,WD ,222000,4,0,2588.0,2.5,0,2,0
865,297,909428280,20,RL,17500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,Gable,CompShg,BrkFace,HdBoard,None,0.0,4.0,4.0,PConc,4.0,0.0,0.0,GLQ,1406.0,Unf,0.0,496.0,1902.0,GasA,0.0,Y,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,5.0,7,Typ,2,0.0,Attchd,Fin,2.0,567.0,0.0,0.0,Y,0,207,162,0,0,0,0.0,none,none,0,5,2010,WD ,335000,51,43,3804.0,3.0,0,3,0
866,509,528431070,20,RL,10206,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,1614.0,1614.0,GasA,5.0,Y,SBrkr,1658,0,0,1658,0.0,0.0,2,1,3,1,4.0,7,Typ,1,4.0,Attchd,Fin,3.0,726.0,0.0,0.0,Y,144,44,0,0,0,0,0.0,none,none,0,9,2009,WD ,257500,1,0,3272.0,2.5,0,3,0
867,1115,528429080,20,RL,14587,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,1498.0,1498.0,GasA,5.0,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,5.0,6,Typ,1,4.0,Attchd,Fin,2.0,592.0,0.0,0.0,Y,0,174,0,0,0,0,0.0,none,none,0,8,2008,New,264132,0,0,3004.0,2.0,0,3,0
868,773,905105190,20,RL,7800,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,0.0,0.0,PConc,0.0,0.0,0.0,ALQ,450.0,Unf,0.0,414.0,864.0,GasA,5.0,Y,SBrkr,899,0,0,899,0.0,0.0,1,0,3,1,4.0,5,Typ,0,0.0,Attchd,Fin,1.0,288.0,0.0,0.0,Y,64,0,0,0,0,0,0.0,MnPrv,none,0,6,2009,WD ,130000,42,37,1763.0,1.0,0,0,0
869,732,903202170,70,RL,4960,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,297.0,297.0,GasA,5.0,Y,SBrkr,1001,653,0,1654,0.0,0.0,2,0,3,1,0.0,7,Typ,1,4.0,Detchd,Unf,1.0,336.0,0.0,0.0,N,244,60,0,0,0,0,0.0,none,none,0,5,2009,WD ,137000,79,52,1951.0,2.0,0,1,0
870,1552,910206110,30,RM,7392,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,520.0,520.0,GasA,0.0,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Detchd,RFn,1.0,360.0,0.0,0.0,Y,0,90,0,0,0,0,0.0,none,none,0,5,2008,WD ,99500,78,65,1432.0,1.0,0,0,0
871,226,905107110,90,RL,7424,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,GLQ,1319.0,Unf,0.0,0.0,1319.0,GasA,0.0,Y,SBrkr,1373,0,0,1373,1.0,0.0,1,0,3,1,0.0,5,Typ,2,0.0,Attchd,Fin,2.0,591.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,5,2010,WD ,160250,32,0,2692.0,2.0,0,1,0
872,2830,908188120,160,RM,2522,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,970.0,970.0,GasA,5.0,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4.0,7,Maj1,0,0.0,Detchd,Unf,2.0,380.0,0.0,0.0,Y,0,40,0,0,0,0,0.0,none,none,0,5,2006,WD ,130000,2,0,2679.0,2.0,0,1,0
873,2238,910202030,30,RM,3672,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,Gable,CompShg,Stucco,Stucco,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,816.0,816.0,GasA,5.0,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,100.0,2.0,2.0,N,0,0,96,0,0,0,0.0,none,none,0,9,2007,WD ,75200,85,28,1632.0,1.0,0,0,1
874,982,923252075,80,RL,7706,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,4.0,CBlock,4.0,0.0,0.0,Rec,114.0,GLQ,270.0,0.0,384.0,GasA,5.0,Y,SBrkr,1091,0,0,1091,0.0,1.0,1,0,2,1,0.0,5,Typ,0,0.0,Attchd,Fin,1.0,429.0,0.0,0.0,Y,280,0,0,0,0,0,0.0,none,Shed,700,8,2009,WD ,131250,16,3,1475.0,1.5,0,0,0
875,1265,535426350,20,RL,12929,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,276.0,0.0,0.0,CBlock,0.0,0.0,4.0,GLQ,697.0,Unf,0.0,384.0,1081.0,GasA,0.0,Y,SBrkr,1081,0,0,1081,1.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,CarPort,Unf,1.0,401.0,0.0,0.0,Y,36,82,0,0,0,0,0.0,none,none,0,6,2008,WD ,148000,48,33,2162.0,2.0,0,1,0
876,559,532376070,20,RL,9316,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,Plywood,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,544.0,Unf,0.0,480.0,1024.0,GasA,4.0,Y,SBrkr,1020,0,0,1020,0.0,0.0,2,0,3,1,0.0,5,Typ,0,0.0,Attchd,Unf,1.0,288.0,0.0,0.0,Y,171,0,0,0,0,0,0.0,MnPrv,none,0,5,2009,Oth,124100,44,0,2044.0,2.0,0,0,0
877,1203,534252090,85,RL,12122,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,5.0,0.0,CBlock,0.0,0.0,0.0,ALQ,867.0,Unf,0.0,77.0,944.0,GasA,4.0,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,5.0,6,Typ,0,0.0,Attchd,RFn,2.0,588.0,0.0,0.0,Y,144,76,0,0,0,0,0.0,none,none,0,7,2008,WD ,178400,47,46,1943.0,2.0,0,3,0
878,2083,905476160,90,RL,7711,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,PConc,4.0,0.0,4.0,GLQ,1440.0,Unf,0.0,0.0,1440.0,GasA,0.0,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,4,2,0.0,8,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,N,321,0,0,0,0,0,0.0,none,none,0,8,2007,Oth,150000,30,0,2880.0,4.0,0,1,0
879,2130,907187060,60,RL,12352,Pave,none,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,5.0,Y,SBrkr,853,900,0,1753,1.0,0.0,2,1,3,1,0.0,7,Typ,1,2.0,Attchd,RFn,2.0,534.0,0.0,0.0,Y,0,74,0,0,0,0,0.0,none,none,0,3,2007,WD ,217000,9,1,2606.0,3.5,0,2,0
880,2455,528429060,60,RL,12447,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,4.0,0.0,PConc,4.0,4.0,0.0,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,5.0,Y,SBrkr,1116,848,0,1964,0.0,0.0,2,1,3,1,4.0,8,Typ,1,4.0,BuiltIn,Fin,2.0,760.0,0.0,0.0,Y,200,70,0,0,0,0,0.0,none,none,0,1,2006,New,252000,1,1,3064.0,2.5,0,3,0
881,535,531363030,20,RL,7500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,4.0,0.0,GLQ,54.0,Unf,0.0,1087.0,1141.0,GasA,5.0,Y,SBrkr,1141,0,0,1141,1.0,0.0,1,1,3,1,4.0,6,Typ,0,0.0,Detchd,RFn,2.0,484.0,0.0,0.0,Y,182,0,0,0,0,0,0.0,none,none,0,6,2009,WD ,152000,3,0,2282.0,2.5,0,2,0
882,2019,903233140,45,RM,6120,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,832.0,832.0,GasA,5.0,Y,FuseA,854,0,0,854,0.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Detchd,Unf,2.0,576.0,0.0,0.0,Y,48,112,0,0,0,0,0.0,GdPrv,none,0,7,2007,WD ,132000,78,72,1686.0,1.0,0,0,0
883,2655,902206090,50,RM,9576,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,0.0,CBlock,2.0,0.0,0.0,Rec,310.0,Unf,0.0,460.0,770.0,GasA,0.0,Y,SBrkr,885,297,0,1182,0.0,0.0,1,1,3,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,378.0,2.0,0.0,Y,0,0,0,0,0,0,0.0,GdWo,none,0,5,2006,WD ,120000,61,5,1952.0,1.5,0,0,0
884,2391,528120140,60,RL,9942,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,385.0,5.0,0.0,PConc,5.0,4.0,0.0,GLQ,1290.0,Unf,0.0,316.0,1606.0,GasA,5.0,Y,SBrkr,1625,466,0,2091,1.0,0.0,2,1,3,1,5.0,8,Typ,1,4.0,Attchd,RFn,2.0,521.0,0.0,0.0,Y,194,84,0,0,0,0,0.0,none,none,0,5,2006,New,338500,1,1,3697.0,3.5,0,6,0
885,154,535325400,30,RL,7898,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,576.0,576.0,GasA,4.0,Y,SBrkr,985,0,0,985,0.0,1.0,1,0,2,1,0.0,4,Typ,0,0.0,Detchd,Unf,2.0,676.0,0.0,0.0,N,0,0,0,0,0,0,0.0,none,none,0,4,2010,WD ,105000,90,74,1561.0,1.5,0,0,0
886,999,527107210,60,RL,21872,Pave,none,IR2,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,PConc,4.0,0.0,4.0,GLQ,604.0,Unf,0.0,125.0,729.0,GasA,5.0,Y,SBrkr,729,717,0,1446,0.0,1.0,2,1,3,1,0.0,6,Typ,1,0.0,Attchd,Unf,2.0,406.0,0.0,0.0,Y,264,22,0,0,0,0,0.0,none,none,0,8,2008,WD ,175000,12,1,2175.0,3.0,0,1,0
887,1400,905352030,60,RL,10005,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,0.0,0.0,CBlock,4.0,0.0,0.0,BLQ,392.0,Unf,0.0,768.0,1160.0,GasA,5.0,Y,SBrkr,1156,866,0,2022,0.0,0.0,2,1,4,1,0.0,8,Typ,1,0.0,Attchd,Fin,2.0,505.0,0.0,0.0,Y,288,117,0,0,0,0,0.0,none,none,0,3,2008,WD ,192000,31,0,3182.0,2.5,0,0,0
888,2807,907401080,60,RL,12393,Pave,none,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,847.0,847.0,GasA,5.0,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,4.0,8,Typ,1,4.0,BuiltIn,Fin,2.0,434.0,0.0,0.0,Y,100,48,0,0,0,0,0.0,none,none,0,9,2006,WD ,195000,2,1,2795.0,2.5,0,3,0
889,516,528456220,60,FV,9000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,768.0,768.0,GasA,5.0,Y,SBrkr,786,804,0,1590,0.0,0.0,2,1,3,1,4.0,6,Typ,0,0.0,Attchd,RFn,2.0,676.0,0.0,0.0,Y,0,30,0,0,0,0,0.0,none,none,0,6,2009,WD ,210000,1,0,2358.0,2.5,0,1,0
890,1753,528250070,60,RL,7875,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,847.0,847.0,GasA,5.0,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,4.0,8,Typ,1,4.0,BuiltIn,Fin,2.0,434.0,0.0,0.0,Y,0,48,0,0,0,0,0.0,none,none,0,7,2007,WD ,211000,4,0,2795.0,2.5,0,3,0
891,734,903226130,50,RM,6000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,BLQ,672.0,Unf,0.0,0.0,672.0,GasA,0.0,Y,SBrkr,757,567,0,1324,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Detchd,Unf,1.0,240.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,7,2009,WD ,128000,73,14,1996.0,1.0,0,0,0
892,1209,534400060,20,RL,10175,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,490.0,Unf,0.0,935.0,1425.0,GasA,4.0,Y,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,0.0,7,Typ,1,4.0,Attchd,RFn,2.0,576.0,0.0,0.0,Y,0,0,0,407,0,0,0.0,none,none,0,7,2008,WD ,180500,44,0,2850.0,2.0,0,1,0
893,1994,902302150,190,RM,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,662.0,662.0,GasA,0.0,N,SBrkr,1422,915,0,2337,0.0,0.0,2,0,5,2,0.0,10,Min2,0,0.0,Detchd,Unf,2.0,560.0,0.0,0.0,Y,0,57,0,0,0,0,0.0,none,none,0,9,2007,WD ,90000,107,50,2999.0,2.0,0,0,1
894,1901,534431020,45,RL,12172,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,LwQ,130.0,Rec,259.0,433.0,822.0,GasA,0.0,Y,SBrkr,908,0,0,908,0.0,0.0,1,0,2,1,0.0,4,Typ,0,0.0,Attchd,Unf,2.0,512.0,0.0,0.0,Y,284,24,0,0,192,0,0.0,MnPrv,none,0,10,2007,WD ,138500,67,56,1730.0,1.0,0,0,0
895,2413,528218080,60,RL,10237,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,738.0,738.0,GasA,5.0,Y,SBrkr,738,754,0,1492,0.0,0.0,2,1,3,1,4.0,8,Typ,0,0.0,Attchd,Fin,2.0,440.0,0.0,0.0,Y,0,32,0,0,0,0,0.0,none,none,0,9,2006,New,169985,0,0,2230.0,2.5,0,1,0
896,2630,535457070,20,RL,7000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,BrkFace,BrkFace,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,GLQ,781.0,Unf,0.0,369.0,1150.0,GasA,0.0,Y,SBrkr,1150,0,0,1150,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Attchd,RFn,1.0,288.0,0.0,0.0,Y,0,0,0,0,162,0,0.0,none,none,0,7,2006,WD ,146000,45,0,2300.0,1.0,0,1,0
897,1428,906420130,60,RL,11228,Pave,none,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,BLQ,50.0,GLQ,531.0,499.0,1080.0,GasA,5.0,Y,SBrkr,1080,1017,0,2097,0.0,1.0,2,1,3,1,4.0,9,Typ,1,0.0,Attchd,Unf,3.0,678.0,0.0,0.0,Y,196,187,0,0,0,0,0.0,none,none,0,12,2008,WD ,228000,15,0,3177.0,3.0,0,0,0
898,1271,535453020,20,RL,8000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,BLQ,476.0,Rec,488.0,292.0,1256.0,GasA,4.0,Y,FuseA,1256,0,0,1256,1.0,0.0,1,1,3,1,4.0,6,Typ,0,0.0,Attchd,RFn,1.0,311.0,0.0,0.0,Y,0,240,0,0,0,0,0.0,none,none,0,5,2008,WD ,159000,49,0,2512.0,2.5,0,0,0
899,2464,528480070,60,FV,10728,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,1095.0,1095.0,GasA,4.0,Y,SBrkr,1095,844,0,1939,0.0,0.0,2,1,3,1,4.0,8,Typ,1,4.0,Attchd,RFn,3.0,1053.0,0.0,0.0,Y,192,51,0,0,0,0,0.0,none,none,0,8,2006,New,266000,0,0,3034.0,2.5,0,2,0
900,2653,902204120,50,RM,6000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,0.0,4.0,PConc,0.0,0.0,0.0,Unf,0.0,Unf,0.0,816.0,816.0,GasA,5.0,Y,SBrkr,816,750,0,1566,0.0,0.0,1,1,5,1,4.0,7,Typ,0,0.0,Detchd,Unf,2.0,450.0,0.0,0.0,Y,24,0,296,0,0,0,0.0,MnPrv,none,0,8,2006,WD ,139000,82,26,2382.0,1.5,0,0,0
901,1505,908225170,190,RL,6931,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,0.0,N,FuseP,784,0,0,784,1.0,0.0,1,0,2,1,0.0,4,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,Y,112,0,0,0,0,0,0.0,none,none,0,5,2008,WD ,91900,53,0,1568.0,2.0,0,0,1
902,2110,906382060,20,RL,8760,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,36.0,Unf,0.0,1453.0,1489.0,GasA,5.0,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,4.0,7,Typ,1,4.0,Attchd,RFn,2.0,674.0,0.0,0.0,Y,144,38,0,0,0,0,0.0,none,none,0,6,2007,WD ,212999,1,0,2989.0,2.0,0,3,0
903,2386,528116030,20,RL,16033,Pave,none,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,4.0,0.0,PConc,5.0,0.0,4.0,GLQ,1261.0,Unf,0.0,572.0,1833.0,GasA,5.0,Y,SBrkr,1850,0,0,1850,1.0,0.0,2,0,3,1,4.0,8,Typ,1,4.0,Attchd,Fin,3.0,772.0,0.0,0.0,Y,519,112,0,0,0,0,0.0,none,none,0,3,2006,WD ,326000,2,1,3683.0,3.0,0,3,0
904,1086,528235020,60,RL,9024,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,789.0,789.0,GasA,5.0,Y,SBrkr,813,702,0,1515,0.0,0.0,2,1,3,1,4.0,8,Typ,1,4.0,Attchd,Fin,2.0,393.0,0.0,0.0,Y,0,75,0,0,0,0,0.0,none,none,0,7,2008,WD ,179000,4,0,2304.0,2.5,0,2,0
905,1574,916380060,20,RL,11563,Pave,none,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,4.0,0.0,PConc,5.0,0.0,4.0,GLQ,1036.0,Unf,0.0,482.0,1518.0,GasA,5.0,Y,SBrkr,1537,0,0,1537,1.0,0.0,2,0,3,1,4.0,8,Typ,0,0.0,Attchd,Fin,3.0,788.0,0.0,0.0,Y,0,26,0,0,0,0,0.0,none,none,0,4,2008,WD ,294000,2,1,3055.0,3.0,0,2,0
906,406,527451540,160,RM,1680,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,110.0,LwQ,294.0,79.0,483.0,GasA,0.0,Y,SBrkr,483,504,0,987,1.0,0.0,1,1,2,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,288.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,7,2009,WD ,97000,37,0,1470.0,2.5,0,0,0
907,2757,906382050,60,RL,8760,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,4.0,0.0,GLQ,464.0,Unf,0.0,927.0,1391.0,GasA,5.0,Y,SBrkr,1391,571,0,1962,0.0,0.0,2,1,3,1,4.0,7,Typ,0,0.0,Attchd,RFn,3.0,868.0,0.0,0.0,Y,0,90,0,0,0,0,0.0,none,none,0,8,2006,New,239799,0,0,3353.0,2.5,0,2,0
908,2559,534455080,20,RL,9600,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,WdShing,Wd Shng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,0.0,Y,SBrkr,1433,0,0,1433,1.0,0.0,1,0,3,1,0.0,7,Min1,1,4.0,Attchd,Unf,2.0,441.0,0.0,0.0,Y,144,0,205,0,0,0,0.0,none,none,0,6,2006,WD ,161000,45,29,2684.0,2.0,0,1,0
